#ndep: 2897
#depth (km)   Rho_arithmetic (g/cm^3)   Rho_geometric (g/cm^3)
  2567.0           5.4048E+00              5.4048E+00
  2568.0           5.4053E+00              5.4053E+00
  2569.0           5.4058E+00              5.4058E+00
  2570.0           5.4062E+00              5.4062E+00
  2571.0           5.4067E+00              5.4067E+00
  2572.0           5.4072E+00              5.4072E+00
  2573.0           5.4077E+00              5.4077E+00
  2574.0           5.4082E+00              5.4082E+00
  2575.0           5.4086E+00              5.4086E+00
  2576.0           5.4091E+00              5.4091E+00
  2577.0           5.4096E+00              5.4096E+00
  2578.0           5.4101E+00              5.4101E+00
  2579.0           5.4106E+00              5.4106E+00
  2580.0           5.4111E+00              5.4111E+00
  2581.0           5.4115E+00              5.4115E+00
  2582.0           5.4120E+00              5.4120E+00
  2583.0           5.4125E+00              5.4125E+00
  2584.0           5.4130E+00              5.4130E+00
  2585.0           5.4135E+00              5.4135E+00
  2586.0           5.4139E+00              5.4139E+00
  2587.0           5.4144E+00              5.4144E+00
  2588.0           5.4149E+00              5.4149E+00
  2589.0           5.4154E+00              5.4154E+00
  2590.0           5.4159E+00              5.4159E+00
  2591.0           5.4163E+00              5.4163E+00
  2592.0           5.4168E+00              5.4168E+00
  2593.0           5.4173E+00              5.4173E+00
  2594.0           5.4178E+00              5.4178E+00
  2595.0           5.4183E+00              5.4183E+00
  2596.0           5.4187E+00              5.4187E+00
  2597.0           5.4192E+00              5.4192E+00
  2598.0           5.4197E+00              5.4197E+00
  2599.0           5.4202E+00              5.4202E+00
  2600.0           5.4207E+00              5.4207E+00
  2601.0           5.4211E+00              5.4211E+00
  2602.0           5.4216E+00              5.4216E+00
  2603.0           5.4221E+00              5.4221E+00
  2604.0           5.4226E+00              5.4226E+00
  2605.0           5.4231E+00              5.4231E+00
  2606.0           5.4235E+00              5.4235E+00
  2607.0           5.4240E+00              5.4240E+00
  2608.0           5.4245E+00              5.4245E+00
  2609.0           5.4250E+00              5.4250E+00
  2610.0           5.4255E+00              5.4255E+00
  2611.0           5.4259E+00              5.4259E+00
  2612.0           5.4264E+00              5.4264E+00
  2613.0           5.4269E+00              5.4269E+00
  2614.0           5.4274E+00              5.4274E+00
  2615.0           5.4279E+00              5.4279E+00
  2616.0           5.4283E+00              5.4283E+00
  2617.0           5.4288E+00              5.4288E+00
  2618.0           5.4293E+00              5.4293E+00
  2619.0           5.4298E+00              5.4298E+00
  2620.0           5.4303E+00              5.4303E+00
  2621.0           5.4308E+00              5.4308E+00
  2622.0           5.4312E+00              5.4312E+00
  2623.0           5.4317E+00              5.4317E+00
  2624.0           5.4322E+00              5.4322E+00
  2625.0           5.4327E+00              5.4327E+00
  2626.0           5.4332E+00              5.4332E+00
  2627.0           5.4337E+00              5.4337E+00
  2628.0           5.4341E+00              5.4341E+00
  2629.0           5.4346E+00              5.4346E+00
  2630.0           5.4351E+00              5.4351E+00
  2631.0           5.4356E+00              5.4356E+00
  2632.0           5.4361E+00              5.4361E+00
  2633.0           5.4366E+00              5.4366E+00
  2634.0           5.4370E+00              5.4370E+00
  2635.0           5.4375E+00              5.4375E+00
  2636.0           5.4380E+00              5.4380E+00
  2637.0           5.4385E+00              5.4385E+00
  2638.0           5.4390E+00              5.4390E+00
  2639.0           5.4395E+00              5.4395E+00
  2640.0           5.4400E+00              5.4400E+00
  2641.0           5.4405E+00              5.4405E+00
  2642.0           5.4409E+00              5.4409E+00
  2643.0           5.4414E+00              5.4414E+00
  2644.0           5.4419E+00              5.4419E+00
  2645.0           5.4424E+00              5.4424E+00
  2646.0           5.4429E+00              5.4429E+00
  2647.0           5.4434E+00              5.4434E+00
  2648.0           5.4439E+00              5.4439E+00
  2649.0           5.4444E+00              5.4444E+00
  2650.0           5.4448E+00              5.4448E+00
  2651.0           5.4453E+00              5.4453E+00
  2652.0           5.4458E+00              5.4458E+00
  2653.0           5.4463E+00              5.4463E+00
  2654.0           5.4468E+00              5.4468E+00
  2655.0           5.4473E+00              5.4473E+00
  2656.0           5.4478E+00              5.4478E+00
  2657.0           5.4483E+00              5.4483E+00
  2658.0           5.4488E+00              5.4488E+00
  2659.0           5.4493E+00              5.4493E+00
  2660.0           5.4498E+00              5.4498E+00
  2661.0           5.4503E+00              5.4503E+00
  2662.0           5.4508E+00              5.4508E+00
  2663.0           5.4512E+00              5.4512E+00
  2664.0           5.4517E+00              5.4517E+00
  2665.0           5.4522E+00              5.4522E+00
  2666.0           5.4527E+00              5.4527E+00
  2667.0           5.4532E+00              5.4532E+00
  2668.0           5.4537E+00              5.4537E+00
  2669.0           5.4542E+00              5.4542E+00
  2670.0           5.4547E+00              5.4547E+00
  2671.0           5.4552E+00              5.4552E+00
  2672.0           5.4557E+00              5.4557E+00
  2673.0           5.4562E+00              5.4562E+00
  2674.0           5.4567E+00              5.4567E+00
  2675.0           5.4572E+00              5.4572E+00
  2676.0           5.4577E+00              5.4577E+00
  2677.0           5.4582E+00              5.4582E+00
  2678.0           5.4587E+00              5.4587E+00
  2679.0           5.4592E+00              5.4592E+00
  2680.0           5.4597E+00              5.4597E+00
  2681.0           5.4602E+00              5.4602E+00
  2682.0           5.4607E+00              5.4607E+00
  2683.0           5.4613E+00              5.4613E+00
  2684.0           5.4617E+00              5.4617E+00
  2685.0           5.4623E+00              5.4623E+00
  2686.0           5.4628E+00              5.4628E+00
  2687.0           5.4633E+00              5.4633E+00
  2688.0           5.4638E+00              5.4638E+00
  2689.0           5.4643E+00              5.4643E+00
  2690.0           5.4648E+00              5.4648E+00
  2691.0           5.4653E+00              5.4653E+00
  2692.0           5.4658E+00              5.4658E+00
  2693.0           5.4663E+00              5.4663E+00
  2694.0           5.4668E+00              5.4668E+00
  2695.0           5.4673E+00              5.4673E+00
  2696.0           5.4679E+00              5.4679E+00
  2697.0           5.4684E+00              5.4684E+00
  2698.0           5.4689E+00              5.4689E+00
  2699.0           5.4694E+00              5.4694E+00
  2700.0           5.4699E+00              5.4699E+00
  2701.0           5.4704E+00              5.4704E+00
  2702.0           5.4709E+00              5.4709E+00
  2703.0           5.4714E+00              5.4714E+00
  2704.0           5.4720E+00              5.4720E+00
  2705.0           5.4725E+00              5.4725E+00
  2706.0           5.4730E+00              5.4730E+00
  2707.0           5.4735E+00              5.4735E+00
  2708.0           5.4740E+00              5.4740E+00
  2709.0           5.4745E+00              5.4745E+00
  2710.0           5.4750E+00              5.4750E+00
  2711.0           5.4756E+00              5.4756E+00
  2712.0           5.4761E+00              5.4761E+00
  2713.0           5.4766E+00              5.4766E+00
  2714.0           5.4771E+00              5.4771E+00
  2715.0           5.4776E+00              5.4776E+00
  2716.0           5.4781E+00              5.4781E+00
  2717.0           5.4787E+00              5.4787E+00
  2718.0           5.4792E+00              5.4792E+00
  2719.0           5.4797E+00              5.4797E+00
  2720.0           5.4802E+00              5.4802E+00
  2721.0           5.4807E+00              5.4807E+00
  2722.0           5.4813E+00              5.4813E+00
  2723.0           5.4818E+00              5.4818E+00
  2724.0           5.4823E+00              5.4823E+00
  2725.0           5.4828E+00              5.4828E+00
  2726.0           5.4833E+00              5.4833E+00
  2727.0           5.4838E+00              5.4838E+00
  2728.0           5.4844E+00              5.4844E+00
  2729.0           5.4849E+00              5.4849E+00
  2730.0           5.4854E+00              5.4854E+00
  2731.0           5.4859E+00              5.4859E+00
  2732.0           5.4864E+00              5.4864E+00
  2733.0           5.4870E+00              5.4870E+00
  2734.0           5.4875E+00              5.4875E+00
  2735.0           5.4880E+00              5.4880E+00
  2736.0           5.4885E+00              5.4885E+00
  2737.0           5.4890E+00              5.4890E+00
  2738.0           5.4896E+00              5.4896E+00
  2739.0           5.4901E+00              5.4901E+00
  2740.0           5.4906E+00              5.4906E+00
  2741.0           5.4911E+00              5.4911E+00
  2742.0           5.4916E+00              5.4916E+00
  2743.0           5.4922E+00              5.4922E+00
  2744.0           5.4927E+00              5.4927E+00
  2745.0           5.4932E+00              5.4932E+00
  2746.0           5.4937E+00              5.4937E+00
  2747.0           5.4942E+00              5.4942E+00
  2748.0           5.4948E+00              5.4948E+00
  2749.0           5.4953E+00              5.4953E+00
  2750.0           5.4958E+00              5.4958E+00
  2751.0           5.4963E+00              5.4963E+00
  2752.0           5.4968E+00              5.4968E+00
  2753.0           5.4974E+00              5.4974E+00
  2754.0           5.4979E+00              5.4979E+00
  2755.0           5.4984E+00              5.4984E+00
  2756.0           5.4989E+00              5.4989E+00
  2757.0           5.4994E+00              5.4994E+00
  2758.0           5.4999E+00              5.4999E+00
  2759.0           5.5005E+00              5.5005E+00
  2760.0           5.5010E+00              5.5010E+00
  2761.0           5.5015E+00              5.5015E+00
  2762.0           5.5020E+00              5.5020E+00
  2763.0           5.5025E+00              5.5025E+00
  2764.0           5.5031E+00              5.5031E+00
  2765.0           5.5036E+00              5.5036E+00
  2766.0           5.5041E+00              5.5041E+00
  2767.0           5.5046E+00              5.5046E+00
  2768.0           5.5051E+00              5.5051E+00
  2769.0           5.5056E+00              5.5056E+00
  2770.0           5.5062E+00              5.5062E+00
  2771.0           5.5067E+00              5.5067E+00
  2772.0           5.5072E+00              5.5072E+00
  2773.0           5.5077E+00              5.5077E+00
  2774.0           5.5082E+00              5.5082E+00
  2775.0           5.5087E+00              5.5087E+00
  2776.0           5.5092E+00              5.5092E+00
  2777.0           5.5098E+00              5.5098E+00
  2778.0           5.5103E+00              5.5103E+00
  2779.0           5.5108E+00              5.5108E+00
  2780.0           5.5113E+00              5.5113E+00
  2781.0           5.5118E+00              5.5118E+00
  2782.0           5.5123E+00              5.5123E+00
  2783.0           5.5128E+00              5.5128E+00
  2784.0           5.5133E+00              5.5133E+00
  2785.0           5.5138E+00              5.5138E+00
  2786.0           5.5144E+00              5.5144E+00
  2787.0           5.5149E+00              5.5149E+00
  2788.0           5.5154E+00              5.5154E+00
  2789.0           5.5159E+00              5.5159E+00
  2790.0           5.5164E+00              5.5164E+00
  2791.0           5.5169E+00              5.5169E+00
  2792.0           5.5174E+00              5.5174E+00
  2793.0           5.5179E+00              5.5179E+00
  2794.0           5.5184E+00              5.5184E+00
  2795.0           5.5189E+00              5.5189E+00
  2796.0           5.5194E+00              5.5194E+00
  2797.0           5.5199E+00              5.5199E+00
  2798.0           5.5204E+00              5.5204E+00
  2799.0           5.5209E+00              5.5209E+00
  2800.0           5.5214E+00              5.5214E+00
  2801.0           5.5219E+00              5.5219E+00
  2802.0           5.5224E+00              5.5224E+00
  2803.0           5.5229E+00              5.5229E+00
  2804.0           5.5234E+00              5.5234E+00
  2805.0           5.5240E+00              5.5240E+00
  2806.0           5.5244E+00              5.5244E+00
  2807.0           5.5249E+00              5.5249E+00
  2808.0           5.5254E+00              5.5254E+00
  2809.0           5.5259E+00              5.5259E+00
  2810.0           5.5264E+00              5.5264E+00
  2811.0           5.5269E+00              5.5269E+00
  2812.0           5.5274E+00              5.5274E+00
  2813.0           5.5279E+00              5.5279E+00
  2814.0           5.5284E+00              5.5284E+00
  2815.0           5.5289E+00              5.5289E+00
  2816.0           5.5294E+00              5.5294E+00
  2817.0           5.5299E+00              5.5299E+00
  2818.0           5.5304E+00              5.5304E+00
  2819.0           5.5309E+00              5.5309E+00
  2820.0           5.5314E+00              5.5314E+00
  2821.0           5.5319E+00              5.5319E+00
  2822.0           5.5323E+00              5.5323E+00
  2823.0           5.5328E+00              5.5328E+00
  2824.0           5.5333E+00              5.5333E+00
  2825.0           5.5338E+00              5.5338E+00
  2826.0           5.5343E+00              5.5343E+00
  2827.0           5.5348E+00              5.5348E+00
  2828.0           5.5352E+00              5.5352E+00
  2829.0           5.5357E+00              5.5357E+00
  2830.0           5.5362E+00              5.5362E+00
  2831.0           5.5367E+00              5.5367E+00
  2832.0           5.5372E+00              5.5372E+00
  2833.0           5.5376E+00              5.5376E+00
  2834.0           5.5381E+00              5.5381E+00
  2835.0           5.5386E+00              5.5386E+00
  2836.0           5.5391E+00              5.5391E+00
  2837.0           5.5396E+00              5.5396E+00
  2838.0           5.5400E+00              5.5400E+00
  2839.0           5.5405E+00              5.5405E+00
  2840.0           5.5410E+00              5.5410E+00
  2841.0           5.5414E+00              5.5414E+00
  2842.0           5.5419E+00              5.5419E+00
  2843.0           5.5424E+00              5.5424E+00
  2844.0           5.5428E+00              5.5428E+00
  2845.0           5.5433E+00              5.5433E+00
  2846.0           5.5438E+00              5.5438E+00
  2847.0           5.5442E+00              5.5442E+00
  2848.0           5.5447E+00              5.5447E+00
  2849.0           5.5452E+00              5.5452E+00
  2850.0           5.5456E+00              5.5456E+00
  2851.0           5.5461E+00              5.5461E+00
  2852.0           5.5466E+00              5.5466E+00
  2853.0           5.5470E+00              5.5470E+00
  2854.0           5.5475E+00              5.5475E+00
  2855.0           5.5479E+00              5.5479E+00
  2856.0           5.5484E+00              5.5484E+00
  2857.0           5.5488E+00              5.5488E+00
  2858.0           5.5493E+00              5.5493E+00
  2859.0           5.5497E+00              5.5497E+00
  2860.0           5.5502E+00              5.5502E+00
  2861.0           5.5506E+00              5.5506E+00
  2862.0           5.5511E+00              5.5511E+00
  2863.0           5.5515E+00              5.5515E+00
  2864.0           5.5520E+00              5.5520E+00
  2865.0           5.5524E+00              5.5524E+00
  2866.0           5.5529E+00              5.5529E+00
  2867.0           5.5533E+00              5.5533E+00
  2868.0           5.5538E+00              5.5538E+00
  2869.0           5.5542E+00              5.5542E+00
  2870.0           5.5546E+00              5.5546E+00
  2871.0           5.5551E+00              5.5551E+00
  2872.0           5.5555E+00              5.5555E+00
  2873.0           5.5559E+00              5.5559E+00
  2874.0           5.5564E+00              5.5564E+00
  2875.0           5.5568E+00              5.5568E+00
  2876.0           5.5572E+00              5.5572E+00
  2877.0           5.5577E+00              5.5577E+00
  2878.0           5.5581E+00              5.5581E+00
  2879.0           5.5585E+00              5.5585E+00
  2880.0           5.5589E+00              5.5589E+00
  2881.0           5.5594E+00              5.5594E+00
  2882.0           5.5598E+00              5.5598E+00
  2883.0           5.5602E+00              5.5602E+00
  2884.0           5.5606E+00              5.5606E+00
  2885.0           5.5611E+00              5.5611E+00
  2886.0           5.5615E+00              5.5615E+00
  2887.0           5.5619E+00              5.5619E+00
  2888.0           5.5623E+00              5.5623E+00
  2889.0           5.5627E+00              5.5627E+00
  2890.0           5.5631E+00              5.5631E+00
  2891.0           5.5635E+00              5.5635E+00
